0.724304	1.10416	1.35394	-0.120043	-0.346114	0.26879	0.469352	-0.167433	0.131886	-0.0738895	0.0335668	0.117482	4.45097	-2.05765	11.2037
0.724988	1.10271	1.29603	-0.111355	-0.312357	0.282219	0.496673	-0.147873	0.195178	-0.0685699	0.0292794	0.114909	4.65628	-2.17563	11.6909
0.725272	1.1026	1.23927	-0.139474	-0.279323	0.297658	0.52522	-0.131584	0.316165	-0.0659193	0.0268417	0.113145	4.85433	-2.29216	12.1454
0.725007	1.10327	1.18612	-0.146831	-0.25949	0.321068	0.546557	-0.160882	0.475866	-0.0588986	0.0235258	0.114825	5.04711	-2.40411	12.5686
0.725083	1.10306	1.13821	-0.158078	-0.217743	0.307123	0.597975	-0.204986	0.709305	-0.0545734	0.0212809	0.116628	5.23431	-2.51544	12.9691
0.726668	1.10146	1.09525	-0.150386	-0.154396	0.315027	0.657411	-0.288895	1.03939	-0.0612495	0.0238534	0.116928	5.42725	-2.63366	13.3777
0.72363	1.10034	1.06137	-0.113141	-0.144519	0.318964	0.649805	-0.335001	1.21225	-0.0595472	0.0271767	0.118199	5.5819	-2.73658	13.7115
0.72817	1.095	1.04315	-0.133282	-0.132846	0.299283	0.695928	-0.358667	1.60789	-0.0631876	0.0301602	0.115683	5.74041	-2.85895	14.0779
0.726781	1.09392	1.02424	-0.107815	-0.127026	0.309064	0.677636	-0.386152	1.79715	-0.0686242	0.0334576	0.115271	5.87747	-2.97246	14.4136
0.727406	1.09155	1.017	-0.0887492	-0.1122	0.30046	0.682357	-0.402415	2.00371	-0.0718242	0.0364622	0.113997	5.99944	-3.08347	14.7339
0.730937	1.08824	1.0201	-0.0803444	-0.0786419	0.294228	0.67854	-0.399368	2.27225	-0.0742996	0.0394294	0.112188	6.11749	-3.20178	15.0756
0.731418	1.08773	1.02148	-0.0663198	-0.0587652	0.296777	0.639191	-0.384073	2.50545	-0.0759551	0.0420125	0.111412	6.22392	-3.3155	15.4064
0.730854	1.08827	1.02963	-0.0598416	-0.0407894	0.296884	0.572117	-0.345312	2.75671	-0.0751207	0.0443557	0.109341	6.32018	-3.42501	15.7276
0.728433	1.09049	1.04555	-0.0724918	-0.0318201	0.307148	0.495102	-0.300753	3.03911	-0.0737449	0.0476355	0.108001	6.40791	-3.52943	16.0411
0.72406	1.09433	1.07005	-0.0852826	-0.0343681	0.315332	0.425522	-0.273236	3.32749	-0.0715416	0.0493386	0.106516	6.48743	-3.62805	16.3485
0.720568	1.09793	1.12503	-0.110226	-0.0169586	0.328342	0.384851	-0.283638	3.74595	-0.0737778	0.0498297	0.106356	6.56428	-3.72774	16.6787
0.712571	1.10364	1.14429	-0.0970257	0.00634643	0.331262	0.342771	-0.308307	3.95197	-0.0754906	0.0492906	0.106353	6.62697	-3.81173	16.972
0.707501	1.10637	1.19191	-0.0797129	0.0467793	0.334026	0.303671	-0.348825	4.27017	-0.0779452	0.0485593	0.106417	6.6803	-3.88903	17.2539
0.703572	1.10692	1.25704	-0.0493954	0.0708908	0.337724	0.230033	-0.386722	4.63758	-0.0779442	0.0490971	0.107127	6.72563	-3.9626	17.5325
0.700274	1.10394	1.36828	-0.0316812	0.0770117	0.328933	0.123774	-0.414572	5.12838	-0.0791331	0.0510942	0.108476	6.76424	-4.03854	17.8322
0.693902	1.10186	1.47284	-0.0091519	0.0650182	0.32413	0.016755	-0.408651	5.50817	-0.0780502	0.0551551	0.108195	6.79384	-4.11299	18.1404
0.686099	1.10623	1.49215	0.00145513	0.0468465	0.326371	-0.0511957	-0.376606	5.55661	-0.07912	0.057966	0.109041	6.81317	-4.17052	18.3869
0.677687	1.10249	1.65226	0.00818088	0.0352172	0.323598	-0.13332	-0.290053	5.87758	-0.0788053	0.0591053	0.10743	6.82454	-4.2326	18.6671
0.669283	1.10604	1.75498	0.000574504	0.026956	0.345727	-0.191098	-0.224826	5.99374	-0.0783497	0.0608012	0.107479	6.83017	-4.28885	18.9402
0.659613	1.11001	1.90107	-0.00155677	0.0135016	0.350936	-0.263295	-0.171596	6.10846	-0.0787266	0.0625365	0.107846	6.83111	-4.3425	19.2267
0.651443	1.11629	1.98897	0.000688785	-0.0095913	0.356215	-0.311939	-0.138815	6.07959	-0.0780858	0.0651992	0.109545	6.82991	-4.38813	19.4945
0.644709	1.12225	2.04674	-0.0049891	-0.035513	0.351049	-0.338272	-0.103226	5.97898	-0.0780906	0.0648711	0.11104	6.82767	-4.42616	19.7382
0.636353	1.12696	2.14414	-0.00951873	-0.0514468	0.352425	-0.350018	-0.070316	5.88306	-0.0783203	0.0633923	0.111605	6.82447	-4.46042	19.9793
0.626998	1.13126	2.2694	-0.00237962	-0.0639567	0.36364	-0.359122	-0.0465805	5.77248	-0.0799213	0.0601071	0.113027	6.82166	-4.49251	20.2316
0.623033	1.13534	2.30732	0.0101435	-0.0630858	0.368277	-0.353326	-0.0323828	5.58994	-0.0811263	0.0565028	0.114135	6.8211	-4.5198	20.4603
0.615082	1.13769	2.42383	0.0167326	-0.0961406	0.375913	-0.367375	-0.0222723	5.47481	-0.0800112	0.0543689	0.117741	6.8247	-4.54652	20.7036
0.612569	1.13942	2.43213	0.0099644	-0.120445	0.369601	-0.354113	-0.008586	5.28626	-0.0807007	0.0506422	0.120368	6.83188	-4.5694	20.9162
0.604385	1.13941	2.53201	0.00187667	-0.170042	0.369141	-0.334525	0.00260503	5.20359	-0.0814977	0.0467082	0.122868	6.8456	-4.59307	21.1431
0.601669	1.13883	2.53085	-0.0040469	-0.193564	0.376536	-0.283925	0.00284942	5.027	-0.0829024	0.0412336	0.125609	6.86291	-4.61431	21.3427
0.596449	1.13694	2.57733	-0.012021	-0.226473	0.372536	-0.217592	-0.00238844	4.92132	-0.0852481	0.0351937	0.128479	6.88598	-4.63572	21.5402
0.591333	1.13283	2.66016	-0.0127865	-0.272758	0.361663	-0.0866361	-0.0169618	4.87379	-0.0885086	0.0276611	0.131848	6.9181	-4.65987	21.7549
0.590832	1.12751	2.67686	-0.00434673	-0.299824	0.353032	0.0430771	-0.0203886	4.74093	-0.0913768	0.0193068	0.134811	6.95504	-4.68503	21.9594
0.592141	1.12158	2.70343	-0.018628	-0.322453	0.358769	0.190615	-0.017858	4.63075	-0.0948444	0.00994706	0.137764	6.9972	-4.71216	22.1619
0.595372	1.11571	2.71904	-0.014451	-0.345923	0.367076	0.330718	-0.0399277	4.51215	-0.0996051	0.000957493	0.141225	7.04367	-4.74078	22.3602
0.604115	1.10718	2.7716	-0.0125747	-0.383501	0.356328	0.513327	-0.0675032	4.42104	-0.103577	-0.0117199	0.144552	7.09797	-4.77446	22.576
0.609795	1.09903	2.76105	-0.0234137	-0.390852	0.354627	0.653102	-0.0957469	4.25509	-0.108501	-0.0244588	0.147783	7.15278	-4.80874	22.7806
0.620123	1.08957	2.76829	-0.0279397	-0.378398	0.3579	0.808698	-0.136862	4.11763	-0.112376	-0.0379909	0.151599	7.20988	-4.84539	22.9866
0.62509	1.08163	2.73491	-0.0388111	-0.354555	0.355699	0.887234	-0.173531	3.94517	-0.116139	-0.0505739	0.155455	7.26331	-4.88072	23.1754
0.645589	1.06918	2.76445	-0.0475626	-0.308699	0.35629	1.0206	-0.227548	3.89895	-0.121091	-0.0601638	0.159554	7.32361	-4.92126	23.3834
0.658549	1.05761	2.75045	-0.0465735	-0.304419	0.356932	1.06914	-0.272008	3.80247	-0.12463	-0.0660773	0.162101	7.38388	-4.96343	23.5899
0.669555	1.04612	2.73146	-0.0583629	-0.310527	0.358509	1.09804	-0.307284	3.70625	-0.128709	-0.0711026	0.16595	7.44291	-5.0064	23.7946
0.681098	1.03437	2.71524	-0.0674705	-0.306994	0.347146	1.11925	-0.332983	3.61722	-0.134047	-0.0742278	0.169274	7.50138	-5.05071	24.0014
0.690066	1.02363	2.68995	-0.0637522	-0.304073	0.350288	1.12392	-0.361602	3.51247	-0.138875	-0.0761962	0.17228	7.55804	-5.09557	24.208
0.7026	1.01122	2.67523	-0.0740139	-0.290619	0.343024	1.1202	-0.373772	3.42674	-0.143037	-0.0766896	0.175842	7.6152	-5.14309	24.4236
0.705699	1.00366	2.6292	-0.0860908	-0.279636	0.333741	1.07883	-0.379547	3.30283	-0.146843	-0.0751957	0.179573	7.66851	-5.18924	24.6329
0.712112	0.995727	2.59463	-0.087065	-0.272221	0.328812	1.03373	-0.372592	3.22465	-0.152306	-0.0722412	0.182137	7.72065	-5.23597	24.8454
0.716818	0.988712	2.55603	-0.09524	-0.27945	0.340287	1.00142	-0.368316	3.15602	-0.153613	-0.0682629	0.18544	7.77138	-5.28377	25.0612
0.717867	0.984698	2.50703	-0.115962	-0.275181	0.334214	0.961359	-0.358089	3.08612	-0.157319	-0.0646553	0.189566	7.81973	-5.33078	25.2758
0.722999	0.979661	2.4714	-0.0805071	-0.272954	0.326214	0.91656	-0.360658	3.0697	-0.160959	-0.0590469	0.191421	7.86865	-5.37997	25.4997
0.728402	0.973714	2.44	-0.0706547	-0.289476	0.315225	0.89362	-0.324699	3.08447	-0.163564	-0.0549	0.19264	7.91989	-5.43372	25.743
0.726333	0.973751	2.38322	-0.0685508	-0.283083	0.317128	0.88536	-0.278555	3.04474	-0.166375	-0.0498579	0.191553	7.9696	-5.48771	25.9863
0.725092	0.976068	2.32774	-0.0686112	-0.282027	0.330345	0.887719	-0.242256	3.01446	-0.168139	-0.0468155	0.191817	8.01854	-5.54228	26.2313
0.722171	0.981061	2.26272	-0.0577573	-0.262028	0.328502	0.884151	-0.22514	2.9537	-0.170092	-0.044226	0.191257	8.06599	-5.59582	26.4719
0.721069	0.986453	2.20029	-0.0376343	-0.238186	0.330381	0.884795	-0.209184	2.92117	-0.171984	-0.0408688	0.189666	8.1131	-5.64916	26.7103
0.721686	0.991713	2.14175	-0.0292858	-0.229733	0.33193	0.894574	-0.184763	2.92924	-0.171763	-0.0369246	0.188083	8.16085	-5.70339	26.9498
0.721298	0.998099	2.08125	-0.0395196	-0.220542	0.333433	0.894091	-0.159032	2.95094	-0.172798	-0.0339491	0.18624	8.209	-5.75771	27.1884
0.720645	1.00463	2.02207	-0.0239653	-0.200866	0.340491	0.901545	-0.14816	3.00071	-0.172156	-0.0315259	0.182814	8.25764	-5.81243	27.4259
0.720043	1.01117	1.96519	-0.035431	-0.18409	0.359369	0.918157	-0.137244	3.06274	-0.170526	-0.0282035	0.180364	8.30686	-5.8676	27.6624
0.724784	1.01677	1.92667	-0.024805	-0.158906	0.36714	0.941028	-0.160654	3.21269	-0.169438	-0.0243612	0.179747	8.36033	-5.92659	27.9129
0.716579	1.02355	1.85077	-0.0174729	-0.134394	0.362798	0.937303	-0.177121	3.20755	-0.169317	-0.0222193	0.17816	8.40899	-5.9809	28.1419
0.72451	1.02605	1.82765	0.00820009	-0.0850156	0.360653	0.967881	-0.201605	3.45632	-0.169479	-0.0172866	0.174971	8.46249	-6.04028	28.3875
0.723489	1.02916	1.77946	0.0159577	-0.0744104	0.363378	0.943589	-0.203962	3.55857	-0.16645	-0.0118404	0.172998	8.5146	-6.09946	28.6267
0.716418	1.03387	1.71788	0.00515726	-0.0616799	0.358372	0.909025	-0.194767	3.57881	-0.164749	-0.00766595	0.171164	8.56182	-6.15441	28.8464
0.717499	1.03664	1.69179	0.00646863	-0.0350873	0.357949	0.893361	-0.197562	3.74341	-0.163693	-0.00390984	0.169201	8.60888	-6.2101	29.0667
0.718614	1.03912	1.67129	-4.37967e-05	-0.00155246	0.360831	0.855964	-0.192489	3.95227	-0.163117	0.000637103	0.167172	8.65548	-6.26643	29.2871
0.719294	1.04151	1.65835	-0.00927659	0.00998204	0.351273	0.805414	-0.174407	4.217	-0.162287	0.00582601	0.164794	8.70119	-6.32335	29.5068
0.726296	1.04265	1.68872	-0.0291038	0.0306638	0.355839	0.752382	-0.150635	4.72395	-0.160911	0.0127075	0.161971	8.74903	-6.38524	29.7418
0.728351	1.04585	1.71642	-0.0518445	0.0185148	0.355587	0.677593	-0.124201	5.16195	-0.160687	0.0203011	0.158595	8.79631	-6.44939	29.9813
0.717285	1.0524	1.68	-0.0603134	0.00270369	0.359705	0.62148	-0.112387	5.25318	-0.16075	0.0259196	0.155125	8.83649	-6.50677	30.1901
0.719623	1.0566	1.75103	-0.0846107	-0.0385241	0.364657	0.562024	-0.105106	5.66119	-0.161127	0.0308685	0.151215	8.87685	-6.56781	30.4077
0.713706	1.06238	1.77093	-0.0915473	-0.0511105	0.363953	0.544874	-0.104142	5.78818	-0.162561	0.0335357	0.146709	8.9134	-6.62609	30.6096
0.714913	1.06724	1.84722	-0.0983469	-0.0631152	0.375939	0.554204	-0.10729	5.99548	-0.165508	0.0359908	0.142087	8.94994	-6.68701	30.8159
0.715511	1.07237	1.90652	-0.086142	-0.0786337	0.379665	0.549875	-0.119002	6.09568	-0.168807	0.0368363	0.138258	8.9859	-6.74849	31.0173
0.722715	1.07601	2.02029	-0.0838176	-0.127981	0.370759	0.535358	-0.114547	6.22703	-0.172017	0.0370168	0.133732	9.02491	-6.81582	31.2295
0.717448	1.08191	2.02415	-0.0907202	-0.149912	0.365824	0.537287	-0.0933695	6.11704	-0.177229	0.0328733	0.129877	9.06147	-6.8778	31.4178
0.724363	1.0866	2.14178	-0.0807848	-0.14775	0.359614	0.581814	-0.0893054	6.14973	-0.18412	0.0269541	0.125208	9.10279	-6.94524	31.6179
0.724038	1.09206	2.1722	-0.0719944	-0.135453	0.362126	0.606373	-0.0732394	6.05554	-0.190885	0.0194832	0.120697	9.14492	-7.01022	31.8052
0.739141	1.09628	2.3239	-0.0638943	-0.125248	0.368952	0.640081	-0.0654649	6.14859	-0.1978	0.0110067	0.116715	9.19791	-7.0852	32.0183
0.726223	1.10222	2.25373	-0.0572751	-0.122809	0.37	0.616556	-0.0462129	5.93203	-0.204993	0.00242456	0.113114	9.24342	-7.14587	32.1837
0.730163	1.10613	2.35034	-0.0614433	-0.14526	0.36975	0.599765	-0.0287434	5.9681	-0.211791	-0.00581919	0.10997	9.29455	-7.20911	32.3554
0.729303	1.1095	2.41751	-0.0703146	-0.164509	0.369346	0.589372	-0.0205503	5.93207	-0.21811	-0.0152174	0.10711	9.34869	-7.27223	32.5276
0.727434	1.11192	2.48256	-0.0676309	-0.168818	0.37052	0.581273	-0.0275603	5.87572	-0.224729	-0.0242464	0.104248	9.40568	-7.33514	32.7007
0.724092	1.11278	2.53953	-0.0530644	-0.169636	0.374214	0.567147	-0.0477459	5.79745	-0.230933	-0.0328772	0.101903	9.46457	-7.3973	32.8737
0.719306	1.11189	2.5893	-0.033978	-0.156524	0.376519	0.541409	-0.070178	5.70116	-0.237377	-0.0408883	0.0989767	9.52456	-7.45842	33.0459
0.714409	1.10879	2.64472	-0.0152969	-0.146153	0.376539	0.498867	-0.0881811	5.59672	-0.242023	-0.0479083	0.0955656	9.58636	-7.51985	33.2212
0.706816	1.1048	2.68534	-0.0233861	-0.153085	0.380971	0.45115	-0.0997913	5.47824	-0.245926	-0.0527062	0.0930002	9.64867	-7.58037	33.3967
0.697802	1.09995	2.72633	-0.0391468	-0.192634	0.375072	0.402114	-0.115634	5.35268	-0.249818	-0.0564029	0.0916205	9.71161	-7.64027	33.575
0.688596	1.09307	2.7885	-0.0456149	-0.230458	0.364876	0.384753	-0.137894	5.23756	-0.255802	-0.0612291	0.0894648	9.77754	-7.70185	33.7657
0.678451	1.08505	2.823	-0.0334758	-0.245527	0.370063	0.409935	-0.17282	5.0883	-0.259459	-0.0648856	0.0861362	9.84411	-7.76397	33.9625
0.665268	1.07959	2.79853	-0.0468084	-0.26251	0.381252	0.427032	-0.189894	4.90088	-0.263206	-0.0684432	0.0835619	9.90506	-7.82114	34.1448
0.657455	1.07188	2.82038	-0.0623191	-0.285148	0.395477	0.477706	-0.226835	4.78372	-0.2665	-0.0722494	0.0822226	9.96663	-7.87849	34.3327
0.654307	1.06059	2.86532	-0.0663344	-0.304127	0.402452	0.559923	-0.293329	4.69744	-0.269961	-0.0775546	0.0809251	10.0325	-7.93929	34.5384
0.648649	1.05106	2.85836	-0.0601713	-0.304963	0.407739	0.62383	-0.356626	4.55374	-0.274261	-0.0834833	0.079473	10.0969	-7.99882	34.7423
0.650167	1.03644	2.88594	-0.0533862	-0.292786	0.412234	0.716821	-0.421433	4.4775	-0.278675	-0.08998	0.0781261	10.1651	-8.06184	34.9628
0.642885	1.0302	2.83569	-0.0532215	-0.283225	0.414126	0.731576	-0.456339	4.31066	-0.283511	-0.095655	0.076519	10.2268	-8.11948	35.1645
0.646115	1.01685	2.84828	-0.0475259	-0.259894	0.423198	0.780282	-0.498156	4.27175	-0.288367	-0.100734	0.0749393	10.2911	-8.17939	35.3786
0.64175	1.01068	2.80838	-0.0432282	-0.245675	0.428333	0.768345	-0.523868	4.15291	-0.293046	-0.104608	0.073548	10.3507	-8.2353	35.5814
0.646538	0.997197	2.81827	-0.0408598	-0.2376	0.426306	0.778381	-0.555132	4.14139	-0.296614	-0.106467	0.0720535	10.4129	-8.2936	35.7994
0.645491	0.988963	2.79389	-0.0512129	-0.241804	0.423359	0.762155	-0.566625	4.06347	-0.299928	-0.106636	0.07105	10.4727	-8.35011	36.0166
0.644536	0.981977	2.76892	-0.0547498	-0.249592	0.422719	0.745881	-0.569344	3.98885	-0.304634	-0.105826	0.0698778	10.5301	-8.40468	36.2338
0.64394	0.975712	2.74271	-0.044689	-0.250373	0.42246	0.736881	-0.568822	3.90774	-0.308664	-0.105092	0.0689979	10.5849	-8.45762	36.4517
0.643949	0.970677	2.71181	-0.0328409	-0.236743	0.419546	0.728194	-0.548582	3.81452	-0.311798	-0.103603	0.0670829	10.6373	-8.50897	36.6696
0.645832	0.966048	2.68389	-0.0358454	-0.217316	0.424165	0.733363	-0.518081	3.73971	-0.31365	-0.101796	0.0653851	10.6882	-8.5596	36.8905
0.647945	0.964311	2.64766	-0.0332606	-0.19803	0.425531	0.731587	-0.494381	3.66675	-0.316015	-0.0982098	0.0643902	10.7372	-8.60869	37.1114
0.65444	0.960074	2.62754	-0.0257713	-0.198086	0.416017	0.734129	-0.472902	3.64069	-0.316515	-0.0942829	0.0629879	10.7868	-8.65898	37.3429
0.654378	0.962187	2.57037	-0.0368286	-0.194487	0.414092	0.742235	-0.448522	3.54712	-0.317168	-0.0908286	0.0618338	10.8327	-8.70618	37.5647
0.659721	0.96236	2.53203	-0.0243739	-0.196467	0.414309	0.75421	-0.429631	3.50683	-0.31869	-0.0858877	0.0606536	10.8779	-8.75289	37.7882
0.665115	0.962497	2.49126	-0.0149887	-0.213676	0.403372	0.763729	-0.399423	3.45406	-0.318917	-0.0824351	0.0595317	10.9223	-8.79957	38.013
0.676385	0.959865	2.46965	-0.0206473	-0.211733	0.387759	0.818541	-0.357736	3.47067	-0.31926	-0.0798017	0.0576966	10.9694	-8.84956	38.2551
0.679853	0.963597	2.40879	-0.0242207	-0.201833	0.389944	0.850933	-0.330547	3.40027	-0.320373	-0.078356	0.0550913	11.0146	-8.89801	38.4886
0.688491	0.96558	2.3658	-0.012078	-0.185621	0.394492	0.87743	-0.317843	3.39166	-0.321592	-0.0774004	0.0539399	11.0608	-8.94749	38.7245
0.694681	0.968189	2.3133	-0.00102896	-0.167018	0.380859	0.885936	-0.304129	3.36664	-0.322447	-0.0762268	0.0521898	11.1071	-8.99721	38.9569
0.697273	0.971773	2.25229	0.0052322	-0.155936	0.375251	0.878799	-0.287976	3.32979	-0.324432	-0.0755984	0.0499146	11.1524	-9.04579	39.1803
0.70795	0.970642	2.22465	0.00576018	-0.139015	0.365544	0.880339	-0.274158	3.4107	-0.324331	-0.0754747	0.0477836	11.2013	-9.09837	39.4146
0.704797	0.974347	2.15422	0.00931845	-0.12275	0.355648	0.863197	-0.270756	3.35598	-0.325623	-0.0767969	0.0453575	11.2471	-9.14823	39.6333
0.710411	0.973855	2.11866	0.0163059	-0.0749331	0.349324	0.856442	-0.265265	3.42645	-0.326068	-0.0769984	0.042789	11.2948	-9.20051	39.8561
0.712234	0.974265	2.07323	0.0235519	-0.0447341	0.335965	0.822867	-0.258688	3.4756	-0.326705	-0.0753795	0.0407127	11.3427	-9.25357	40.0757
0.711911	0.974328	2.02863	0.0296316	-0.0322466	0.316602	0.781708	-0.253974	3.54006	-0.327249	-0.0746863	0.0385124	11.3899	-9.30709	40.2912
0.711684	0.973303	1.99119	0.0300141	-0.00841528	0.295977	0.75668	-0.244114	3.62742	-0.326513	-0.074017	0.0352662	11.4364	-9.36184	40.5045
0.71107	0.972444	1.95638	0.0177133	0.038042	0.290507	0.745033	-0.233568	3.74127	-0.32596	-0.0737368	0.0314112	11.4817	-9.41753	40.7146
0.712377	0.971357	1.92979	0.0232623	0.0733204	0.28468	0.711544	-0.234899	3.89718	-0.32452	-0.0714838	0.0280845	11.5262	-9.47484	40.9225
0.711748	0.970723	1.90141	0.0156485	0.0828765	0.26902	0.652138	-0.221248	4.03157	-0.323045	-0.0686025	0.0243979	11.5686	-9.53274	41.1236
0.71809	0.966608	1.91524	0.00670764	0.0686888	0.254405	0.590188	-0.201299	4.29881	-0.319863	-0.065425	0.0203945	11.6122	-9.59688	41.3356
0.716415	0.966355	1.89967	-0.00561434	0.0704444	0.247334	0.568826	-0.172264	4.39918	-0.318867	-0.064542	0.0147719	11.6526	-9.66193	41.5396
0.710017	0.969717	1.86053	-0.00048322	0.0844444	0.249938	0.555084	-0.14844	4.40003	-0.319276	-0.0645454	0.00924279	11.6884	-9.72358	41.7229
0.716962	0.969983	1.89436	-0.00719422	0.0702498	0.244893	0.516337	-0.0997179	4.6224	-0.319306	-0.0628581	0.00364366	11.725	-9.79162	41.9137
0.711811	0.974714	1.86366	-0.0167644	0.0535831	0.242826	0.50832	-0.0690399	4.60526	-0.320806	-0.0636463	-0.00242637	11.758	-9.85598	42.0839
0.720377	0.977057	1.9164	-0.00976176	0.0304889	0.246124	0.516745	-0.0477524	4.80309	-0.321819	-0.065542	-0.00814215	11.7922	-9.92756	42.2629
0.721898	0.980816	1.91847	-0.00316006	0.0195742	0.246033	0.549167	-0.0276923	4.80504	-0.323974	-0.0690107	-0.0139629	11.8254	-9.99869	42.4297
0.725886	0.984503	1.93392	0.00453245	0.0136583	0.245447	0.578355	-0.0051626	4.80953	-0.3272	-0.0742228	-0.0194842	11.8586	-10.0705	42.5886
0.734398	0.987577	1.96899	0.0170454	-0.00604253	0.243627	0.597152	0.0203963	4.82957	-0.330536	-0.0803592	-0.0247209	11.8936	-10.146	42.7463
0.735896	0.991022	1.96818	0.0190495	-0.0255801	0.241513	0.606931	0.0496731	4.74473	-0.33418	-0.0874218	-0.029873	11.9283	-10.2188	42.8902
0.744557	0.994107	2.01207	0.0124923	-0.0488477	0.250002	0.617024	0.082131	4.71345	-0.338905	-0.0963972	-0.0348472	11.9659	-10.2958	43.0365
0.741468	0.997238	1.99542	0.0131436	-0.0567009	0.256945	0.618015	0.0833862	4.56748	-0.34393	-0.105722	-0.039603	12.002	-10.367	43.1658
0.746276	0.999455	2.02904	0.00329775	-0.0586488	0.254368	0.619097	0.0770878	4.49033	-0.349979	-0.116057	-0.0437947	12.0403	-10.4403	43.2962
0.755381	0.999088	2.07795	0.0170013	-0.0541792	0.25131	0.62451	0.0392887	4.42384	-0.3568	-0.126056	-0.0472324	12.0829	-10.5187	43.4336
0.757628	0.996016	2.08686	0.0309842	-0.0529116	0.247185	0.612563	0.00192414	4.30867	-0.362708	-0.135123	-0.0503639	12.1265	-10.5973	43.5671
0.756857	0.9923	2.08854	0.0297495	-0.0616486	0.241438	0.574025	-0.00815879	4.20857	-0.369765	-0.143515	-0.0538374	12.17	-10.6748	43.696
0.750659	0.98976	2.07291	0.0333339	-0.0694082	0.247949	0.522779	-0.0140773	4.09957	-0.377501	-0.151161	-0.0574706	12.2114	-10.7481	43.8162
0.750318	0.985357	2.10228	0.0383658	-0.077531	0.253253	0.481322	-0.0187744	4.08032	-0.384911	-0.15827	-0.0605419	12.2547	-10.8248	43.9434
0.747683	0.980473	2.1177	0.0434426	-0.0714645	0.253331	0.466772	-0.0305062	4.05385	-0.392056	-0.163636	-0.0638912	12.2989	-10.9032	44.0747
0.740276	0.977053	2.1029	0.0417223	-0.0701284	0.264777	0.454662	-0.0483205	3.99408	-0.398325	-0.168478	-0.0677243	12.3407	-10.9784	44.2003
0.740704	0.97111	2.13708	0.0199682	-0.0762611	0.278075	0.469256	-0.0592488	4.05485	-0.405206	-0.172746	-0.0706612	12.3851	-11.0585	44.3389
