0.5363180637 -0.3540000021 -0.0680000037 0.3400000036 2.065985918 -1.0182780027 7.0121879578 0.6629088457 1.1276198364 1.6758308395 -0.1054332973 -0.2801132282 0.2723599093
0.5662820339 0.1000000015 -0.0879999995 -0.0160000008 1.6284599304 -1.2242879868 7.1299080849 0.671357143 1.1263197967 1.6387027294 -0.0998385041 -0.2720933661 0.2800021589
0.5963220596 0.0520000011 0.3160000145 0.2460000068 1.2125159502 -0.5729039907 7.4614858627 0.6784468804 1.124908045 1.5995983472 -0.114161026 -0.2672804435 0.2850946726
0.6372859478 -0.2099999934 -0.1840000004 0.1940000057 0.7357500196 -0.6749280095 7.9971117973 0.6855971431 1.1224743513 1.5450172241 -0.1125184481 -0.2915642283 0.2891276901
0.6763269901 0.0280000009 -0.7919999957 0.0780000016 0.7318260074 -0.6886620522 7.9245181084 0.6904177039 1.1196545602 1.4875713395 -0.1280656965 -0.3163912318 0.2803893597
0.7163290977 -0.7120000124 -0.1700000018 -0.3319999874 1.5440939665 -0.3590460122 8.2462863922 0.693610216 1.11731637 1.4278657433 -0.1421083616 -0.3318764435 0.2578737718
0.7563550472 -0.1819999963 -0.7639999986 -0.0160000008 1.5480179787 -0.5160059929 8.0265417099 0.6949191921 1.1153050739 1.3656328689 -0.1470845766 -0.3532102737 0.2596760883
0.796241045 0.1220000014 -0.349999994 -0.0320000015 1.9776960611 -0.4237920046 8.0363521576 0.6944756858 1.1138442765 1.3009343964 -0.1378870908 -0.359072779 0.2601955363
0.8363111019 0.5799999833 0.4620000124 0.0260000005 2.4681959152 -0.4669560194 8.4679918289 0.6925088346 1.113114846 1.2347675202 -0.1122082856 -0.3381437087 0.2729950909
0.8762691021 0.3100000024 0.7699999809 0.326000005 2.7252180576 -0.0627840012 9.0546293259 0.6891655006 1.1135618392 1.1679538947 -0.1221972703 -0.302191892 0.2834336991
0.9163069725 -0.6539999843 0.7779999971 0.3720000088 2.8547101021 -0.2040480077 10.316195488 0.6845149131 1.115227913 1.1023760952 -0.1448389876 -0.272704072 0.2993515033
0.956017971 -0.0799999982 0.4420000017 0.6579999924 2.8056602478 -1.3321980238 11.2010583878 0.6789125932 1.1167494614 1.0401796449 -0.1592720206 -0.2509698108 0.3123136165
0.9982130527 -0.2080000043 0.9520000219 -0.2759999931 3.4707779884 -1.6421940327 12.2252216339 0.6735464804 1.1183627574 0.9831641372 -0.1649464581 -0.2113992487 0.2999370336
1.0452189445 0.0520000011 1.3819999695 0.1439999938 3.5217900276 -2.4014880657 13.4455862045 0.6673344504 1.1198935469 0.9218229367 -0.132770261 -0.1584955491 0.3194382767
1.0762400627 1.2280000448 0.40200001 0.1700000018 2.7389519215 -2.3759820461 13.7732400894 0.6639302904 1.1207242686 0.8906566955 -0.115049058 -0.1519719808 0.3151749022
1.1262841225 -0.4580000043 0.2700000107 -0.4460000098 3.080340147 -1.2458699942 13.6927976608 0.6595274035 1.1233989988 0.8465841656 -0.1233140023 -0.1369778203 0.3087144019
1.1620159149 0.5799999833 0.2300000042 0.2380000055 2.2818059921 -1.8678240776 12.9021120071 0.6566858749 1.1253966989 0.8171443223 -0.0905412418 -0.1325786276 0.3143855455
1.200936079 0.4160000086 0.4379999936 -0.2619999945 2.5918021202 -1.4891580343 12.1506662369 0.6554136345 1.1268814554 0.7976360472 -0.0775257612 -0.1165192165 0.3069983169
1.2462179661 0.1340000033 0.7919999957 -0.1800000072 2.1346559525 -0.9986580014 12.3802194595 0.6544692204 1.1295597196 0.770553795 -0.0709258718 -0.0818865999 0.3020613057
1.2862920761 0.3039999902 0.5519999862 0.0419999994 1.4401079416 -0.8554320335 13.0571098328 0.6536630181 1.1320677306 0.7548846828 -0.058145618 -0.0609483131 0.3013591138
1.3262119293 0.175999999 0.5040000081 -0.0399999991 0.663155973 -0.2609460056 13.5436859131 0.6519417806 1.1352509082 0.7454535335 -0.0593452148 -0.0414579834 0.3047631787
1.3662309647 -0.2919999957 0.3059999943 0.2319999933 0.325691998 -0.1157580018 14.3147525787 0.6491943769 1.1391580097 0.7430013609 -0.0724661034 -0.0347581968 0.3132197774
1.4062509537 -0.273999989 -0.0140000004 0.1800000072 0.4022099972 -0.5003100038 14.4893703461 0.6460557866 1.1435618561 0.7482236042 -0.0869067974 -0.0306016692 0.3218509027
1.4560289383 -0.5519999862 0.3740000129 0.2619999945 0.9397979975 -1.2439080477 14.8543014526 0.6434551931 1.1487339519 0.7665925228 -0.0945150092 -0.0060868554 0.3319546744
1.4883959293 0.34799999 0.7300000191 0.0979999974 0.9476460218 -2.1111121178 15.3448028564 0.6430553586 1.1512164265 0.7845689066 -0.0825371866 0.0209221298 0.3335454117
1.526291132 0.3880000114 1.0759999752 0.0820000023 0.6808139682 -2.162124157 15.9432125092 0.6439400957 1.15372503 0.8175849812 -0.0621060631 0.0633794311 0.3357979048
1.566298008 0.7559999824 0.65200001 0.1199999973 -0.3649320006 -1.9698480368 16.4945335388 0.6458895966 1.1551831336 0.8615934875 -0.0405053923 0.0843070714 0.3365476451
1.6162779331 0.3300000131 0.2039999962 -0.1420000046 -0.9829619527 -1.4715000391 16.3768138885 0.6492725723 1.1558863342 0.9314240068 -0.0177646423 0.0893932917 0.3259604471
1.6622431278 0.5159999728 -0.1140000001 -0.1099999994 -1.2517559528 -0.8515080214 15.9373264313 0.6523850493 1.1559894837 0.997796888 -0.002419362 0.0745113649 0.3275103073
1.6852459908 0.4180000126 -0.5619999766 0.1360000074 -1.3890960217 -0.2472120076 14.5501918793 0.6544622923 1.1560385124 1.0522282768 0.0148750964 0.0558054068 0.3250070449
1.7373270988 0.1400000006 -0.1379999965 -0.0879999995 -1.0163160563 0.8789759874 12.6764812469 0.657023944 1.1573460437 1.1482034957 0.0190235283 0.0591568546 0.3327350409
1.7772920132 -0.1640000045 -0.0659999996 0.5479999781 -0.9476460218 0.6239160299 11.5306739807 0.6582483397 1.1589228526 1.2277663242 0.0132944817 0.0504634708 0.3494429123
1.8262491226 -0.0320000015 -0.1379999965 0.1040000021 -1.292957902 0.2648700178 10.1121482849 0.6582063274 1.1601405628 1.3273776369 0.0183048183 0.0425277613 0.3543365923
1.8643419743 0.1120000035 -0.3939999938 0.1659999937 -1.3459320068 -0.0608220026 9.038933754 0.6566426248 1.1600452505 1.4051630111 0.0177102829 0.0160185398 0.3548557333
1.8962979317 -0.1319999993 -0.6579999924 -0.1360000074 -1.0928339958 0.2393639982 7.7322421074 0.6546367376 1.1597859163 1.4609415214 0.014117928 0.0007789024 0.3500409065
1.9362680912 -0.074000001 -0.2919999957 0.0240000002 -0.7906860113 0.2727179825 6.5628900528 0.6509322889 1.1591385317 1.5305258908 0.0121884551 -0.007699913 0.3558157919
1.984249115 0.1640000045 -0.1899999976 0.2360000014 -0.8809379935 0.0863279998 5.8801140785 0.6442174775 1.1573452463 1.6086872729 0.0282899477 -0.0088941726 0.3645444121
2.0164330006 0.4300000072 0.1159999967 0.1319999993 -1.0065059662 0.0510120019 5.7623939514 0.6387034335 1.1554360664 1.6508158356 0.0383178568 -0.0099253087 0.3705155172
2.0672950745 0.2220000029 -0.5379999876 0.1860000044 -1.4538420439 0.0706319958 5.9448599815 0.626576272 1.1508776401 1.7139853996 0.039376247 -0.0460307729 0.3697811951
2.0963129997 -0.1459999979 -0.7279999852 -0.1879999936 -1.3518179655 0.368855983 6.2587800026 0.6175288815 1.1474183995 1.7476957665 0.0364707468 -0.0692902197 0.36713625
2.1472530365 -0.0960000008 -0.8960000277 -0.0040000002 -0.977075994 0.3060719967 6.4785237312 0.5999258806 1.140609754 1.7974146328 0.0321971109 -0.1155390045 0.3696171111
2.1762530804 -0.126000002 -0.7680000067 0.2800000012 -0.2001240104 0.2491739988 6.5295362473 0.5882538414 1.1360304841 1.8234038887 0.026397527 -0.1388752224 0.3756676132
2.2162570953 -0.1620000005 -0.8080000281 -0.0839999989 0.2374019921 0.1373400092 6.5570039749 0.571999932 1.1293510239 1.8536943601 0.0229809543 -0.1719423769 0.3726287877
2.2683939934 0.0080000004 -0.8980000019 -0.1959999949 1.3047300577 0.0667079985 6.8846578598 0.5520999786 1.1205707866 1.8853580049 0.0281977769 -0.2145730211 0.3628040989
2.306251049 0.2660000026 -0.773999989 -0.2179999948 2.1111121178 0.5003100038 6.7159261703 0.5375445154 1.1143124128 1.9056831979 0.0328296358 -0.2452444188 0.3560612775
2.3472619057 -0.3219999969 -0.6499999762 0.1459999979 2.6977500916 0.6670800447 6.617825985 0.5245194437 1.1090495265 1.9215272753 0.0204696926 -0.2712940002 0.3632927391
2.3862559795 0.0939999968 -0.7179999948 0.2280000001 3.0254039764 0.0529740006 6.4471316338 0.5136189725 1.1040322342 1.9329160155 0.0302903293 -0.3045860914 0.3711213057
2.4379739761 0.0579999983 -0.9060000181 -0.1959999949 3.4570441246 0.178542003 5.9880242348 0.5054840437 1.0996965251 1.9392559837 0.0288130017 -0.3375314015 0.3619623342
2.4742619991 -0.3039999902 -0.4959999919 -0.0359999985 4.3477921486 0.1765799969 5.7898621559 0.50024461 1.0956461118 1.9404986849 0.0192461464 -0.3505688036 0.3608851273
2.5163431168 -0.0900000036 -0.0040000002 0.1140000001 4.5851941109 -0.0294300001 5.6956863403 0.5001572597 1.0932504354 1.9359828598 0.0101423109 -0.3436133581 0.3601120585
2.5462510586 -0.3560000062 0.3759999871 -0.0120000001 4.3065900803 -0.0451260023 5.7074580193 0.5021023267 1.091747528 1.9294245192 -0.0038099363 -0.3248851983 0.3552280278
2.5972931385 -0.1879999936 0.6940000057 0.0460000001 3.94165802 -0.3315779865 6.4255495071 0.5080655642 1.0892712086 1.9137112257 -0.0076459672 -0.3045393198 0.3566474906
2.6372771263 0.0460000001 -0.0759999976 0.0399999991 3.1274280548 -0.178542003 6.8120641708 0.5141595146 1.0872337392 1.8970221819 -0.0164812578 -0.3185792848 0.3599360818
2.6763079166 -0.3179999888 -0.3420000076 0.1019999981 3.0764160156 -0.0824039951 6.8061776161 0.5214923835 1.0853498332 1.8764127541 -0.0263430554 -0.3275264087 0.3553603104
2.7172539234 -0.273999989 -0.0599999987 -0.2399999946 3.0038220882 -0.0078480002 6.6511797905 0.5299287033 1.0838065048 1.8516954867 -0.0322156392 -0.3296279913 0.3470281069
2.7563140392 0.0460000001 -0.0599999987 0.1199999973 2.8684439659 -0.1667700112 6.4746003151 0.5390860192 1.0823769736 1.8224926455 -0.0323488187 -0.3281890344 0.350124047
2.8012599945 -0.2660000026 0.2039999962 -0.1059999987 2.5290181637 0.147149995 6.3097920418 0.5485626293 1.0813279471 1.7883793296 -0.0459494792 -0.3182690071 0.3397450973
2.8362669945 -0.400000006 0.2540000081 -0.1840000004 1.9482659101 0.147149995 6.5746617317 0.557327369 1.0804661655 1.7494170397 -0.0595304823 -0.3103376071 0.328781725
2.8762581348 -0.1180000007 0.1640000045 -0.0979999974 1.6264981031 0.2177819908 6.8964300156 0.5647142883 1.0798588967 1.7061968586 -0.055541297 -0.3045806754 0.3313262686
2.9162840843 -0.200000003 -0.1700000018 0.3700000048 1.8325080872 0.2452500015 7.2123117447 0.5710220514 1.0796677913 1.6591387214 -0.0811223233 -0.3121546712 0.3347817914
2.9529819489 -0.6499999762 0.1159999967 -0.0719999969 1.7658001184 0.1020240039 7.6184458733 0.5760164186 1.0797058187 1.6088419204 -0.0904217482 -0.3007929235 0.3283264115
2.9966270924 0.7519999743 0.0960000008 -0.1620000005 1.2909960747 -0.2844899893 7.9009742737 0.5787931116 1.079572229 1.556158283 -0.058427039 -0.3031639024 0.3313206166
3.0463409424 0.1679999977 -0.3319999874 -0.2060000002 1.7579519749 0.5042339563 8.1266040802 0.5797936427 1.0811176106 1.486847711 -0.0547596039 -0.308429363 0.322401274
3.0872421265 0.0179999992 0.1840000004 0 2.2406041622 0.7180920243 8.4719161987 0.5791272174 1.0838761879 1.4295650595 -0.0538842649 -0.3019158592 0.3342588389
3.1292850971 -0.0219999999 0.0060000001 0.3179999888 2.4642720222 0.4218300283 8.4797639847 0.5778098267 1.087444695 1.3706969881 -0.0548933784 -0.2914763725 0.3403287216
3.1672699451 0.2599999905 0.4979999959 -0.0680000037 2.4014880657 -0.0784800053 8.3600816727 0.5760655863 1.0912095962 1.3100460745 -0.0421362601 -0.2690561526 0.3416979468
3.2062680721 0.4979999959 0.6100000143 0.0020000001 2.283768177 -0.1157580018 8.774064064 0.5736758356 1.0950218285 1.2483219538 -0.0218702328 -0.2490410088 0.3476630133
3.2472779751 0.2419999987 0.2259999961 0.0140000004 2.3269319534 0.2060099989 9.405828476 0.5705666193 1.0992334473 1.1864869465 -0.0209122592 -0.2443755239 0.3463740104
3.2872719765 -0.25 0.2240000069 0.0020000001 2.2307939529 0.2079719901 9.9355678558 0.5664999225 1.1037783762 1.1253324199 -0.0240989183 -0.2312151268 0.3497459147
3.3272709846 0.4539999962 0.4720000029 0.1140000001 2.4211080074 0.0392400026 10.6536598206 0.5619389691 1.1085333797 1.0661309391 -0.0152206484 -0.2085944548 0.3611856448
3.367249012 -0.200000003 0.4300000072 0.4480000138 2.6114220619 0.0902520046 10.9754285812 0.5571508639 1.1134886007 1.0092478172 -0.0278638752 -0.1959008682 0.3746123828
3.4162499905 0.2700000107 0.5339999795 0.1860000044 2.4426898956 -0.6239160299 11.2481460571 0.5516827595 1.1186547637 0.9425660285 -0.0090339885 -0.1722437273 0.374983758
3.446283102 0.3000000119 0.7979999781 -0.1439999938 2.8645200729 -0.7789140344 12.0270595551 0.5492448362 1.1212205369 0.9058497023 0.0000321 -0.1385581312 0.3746772418
3.497262001 0.5419999957 1.0199999809 -0.074000001 2.38971591 -0.5846759677 12.6804065704 0.5460234308 1.12469554 0.8510284561 0.028110164 -0.0983804138 0.3794164753
3.5362780094 0.3359999955 0.3659999967 0.0839999989 1.555866003 -0.0804420039 12.6862916946 0.5434668536 1.1270507953 0.8124497635 0.0233324251 -0.0880546384 0.374434778
3.5662200451 -0.2380000055 0.5159999728 -0.1519999951 1.4616900682 0.1451880038 12.7196455002 0.5417928701 1.1286240426 0.7866218504 0.0170908964 -0.0675562483 0.369548169
3.6062190533 0.1099999994 0.7300000191 0 1.5342839956 -0.2079719901 13.2179937363 0.5403073983 1.1301446171 0.7573617592 0.0237826285 -0.0343037836 0.3701731431
3.6462230682 -0.0960000008 0.9380000234 0.0839999989 0.8436600566 -0.0588600002 14.4383573532 0.5395437381 1.1310773575 0.7352009694 0.0217693426 0.0002162926 0.3737285802
3.6862311363 -0.1539999992 0.4219999909 -0.2300000042 0.3276540041 0.2609460056 15.9726428986 0.5391132289 1.1316065474 0.7224874981 0.0136462357 0.0142378671 0.3657135861
3.7375791073 -0.3059999943 0.5619999766 0.1000000015 0.0647459999 0.3001860082 17.9267940521 0.5393239813 1.1324864672 0.72465291 -0.0026788613 0.0378444246 0.3723371747
3.7844090462 -0.4199999869 -0.0460000001 0.0060000001 -0.5984100103 0.3001860082 18.6429252625 0.5395798836 1.1333384186 0.7425103659 -0.0161001438 0.0316369197 0.3745964517
3.8103010654 -0.2300000042 -0.3000000119 0.1640000045 -0.6749280095 -0.0784800053 18.3721675873 0.5397930316 1.1340297423 0.7648945594 -0.0268922315 0.0207120803 0.3789585745
3.8583979607 -0.4480000138 -0.6819999814 0.1120000035 -0.6454980373 -0.1589220017 17.1498432159 0.5399701514 1.1350672457 0.8167392153 -0.0456131096 -0.0075666041 0.3849515796
3.8921301365 -0.1580000073 -0.1879999936 -0.0320000015 0.1491120011 -0.4571459889 15.4448633194 0.5406215155 1.1360877119 0.8680663434 -0.0507901271 -0.0105970063 0.3864251083
3.9363651276 -0.1420000046 -0.1120000035 0.2680000067 0.4120199978 -0.5415120125 14.1381721497 0.5417016384 1.1372306033 0.9259070332 -0.051007146 -0.0180440861 0.3978704938
3.9762830734 0.3179999888 -0.2419999987 0.1120000035 -0.0313920006 -0.8789759874 13.025718689 0.5427978072 1.1377688196 0.988539993 -0.040690482 -0.0285350919 0.397200962
4.0272760391 0.0719999969 -0.8439999819 -0.1700000018 -0.4983479977 -0.3963239789 11.6032686234 0.5426836479 1.1378356601 1.0700404849 -0.0429027582 -0.0739486598 0.3908106602
4.0563011169 -0.2820000052 -0.7279999852 -0.1580000073 0.223668009 -0.2079719901 10.2102479935 0.5422648358 1.1379034297 1.1189554514 -0.0477662643 -0.0862346425 0.3835902085
4.107268095 0.1480000019 0.0359999985 -0.1360000074 0.8142299652 -0.5140439868 9.3136138916 0.5419199172 1.1378180311 1.1992283203 -0.0348302624 -0.0795035666 0.3816662609
4.1422479153 0.1860000044 0.2820000052 0.0439999998 0.8416979909 -0.311958015 9.1880464554 0.5417663712 1.1377124777 1.2466711369 -0.0303868939 -0.0701488957 0.3843757362
4.2032539845 0.1099999994 0.1280000061 0.1099999994 0.5415120125 -0.2844899893 9.4313335419 0.5409428995 1.137359007 1.3250587603 -0.0236368002 -0.06579926 0.3898577785
4.2192239761 0.2220000029 -0.1420000046 0.0219999999 0.221706003 -0.2020860016 9.41563797 0.5400015036 1.1368995875 1.3717172928 -0.0185309446 -0.0705358187 0.3903772215
4.2652521133 -0.1400000006 -0.5799999833 -0.0099999998 0.3021479845 0.0137339998 9.0742502213 0.5374559321 1.1360209139 1.4481215948 -0.0250988471 -0.1015630786 0.3889684873
4.3062341213 -0.2540000081 -0.6119999886 -0.0099999998 0.7259399891 0.0196200013 8.3914747238 0.5350822676 1.1353696062 1.5067511738 -0.0353819212 -0.1196754376 0.3878755368
4.3473069668 0.0240000002 -0.2440000027 0.0219999999 0.8946720362 -0.1961999983 7.8735060692 0.5325707938 1.1345969219 1.5622825357 -0.0302788734 -0.129004532 0.3903183946
4.3873040676 0.3339999914 -0.1599999964 0.0979999974 0.8829000592 -0.3394260108 7.4575624466 0.5300355216 1.1333883415 1.6141344716 -0.0165220356 -0.1349060981 0.3924747474
4.4262931347 0.4539999962 0.200000003 0.0419999994 0.7004340291 -0.2648700178 7.0396556854 0.5270454045 1.131690711 1.6615876123 0.0033993903 -0.1268967452 0.3983906287
4.4673149586 0.476000011 0.1439999938 -0.0240000002 0.2295539975 0.1373400092 6.6040921211 0.5228534799 1.1297314556 1.7039216313 0.0141677984 -0.1229007187 0.4002149391
4.5062351227 -0.1700000018 -0.2339999974 0.1099999994 0.0294300001 0.3610080183 6.541308403 0.5170602917 1.1274665128 1.7409738329 0.0044087522 -0.1409093905 0.4013033052
4.5462229252 -0.3619999886 -1.0160000324 -0.1199999973 -0.0137339998 0.2727179825 6.2352356911 0.5099677538 1.1247831149 1.7723603499 -0.0081874122 -0.1847975489 0.3907399482
4.5929889679 -0.1519999951 -0.8619999886 -0.2220000029 0.7828380466 0.1726559997 5.9625182152 0.5008089644 1.1213628252 1.8031616099 -0.0026869693 -0.2154732667 0.3861581005
4.6363561153 0.3339999914 -0.3759999871 0.0900000036 1.5421319008 0.1824660003 5.9272022247 0.4939258674 1.1190839037 1.8213546584 0.0002241834 -0.2353471535 0.395936465
4.6662399769 -0.3959999979 -0.6200000048 0.34799999 2.0267460346 0.5748659968 6.1685276031 0.4891996207 1.1180129488 1.831339394 -0.0144843674 -0.2547197582 0.4042815151
4.7073221207 -0.3339999914 -0.6000000238 0.3600000143 2.3308560848 0.0058860001 6.3725762367 0.4838077475 1.116931333 1.8403266476 -0.0301225102 -0.2805433475 0.4133631965
4.7573320866 -0.0419999994 -0.4600000083 0.150000006 2.7448379993 -0.3943620026 6.4746003151 0.4792167562 1.1155192245 1.8453656499 -0.0324907122 -0.2996704018 0.4214706624
4.7963950634 0.173999995 -0.1560000032 0.1340000033 3.3275518417 -0.5729039907 6.5785861015 0.4779491713 1.114451885 1.8449507118 -0.0263022449 -0.3024555981 0.4283611396
4.8472719193 0.1420000046 0.1120000035 0.0900000036 3.4629299641 -0.4277160168 6.9180121422 0.479197605 1.1135864487 1.8396259634 -0.0221474809 -0.296878203 0.4330026403
4.8773150444 -0.0219999999 0.1180000007 0.0419999994 3.3844499588 -0.2687940001 7.2986402512 0.4811657617 1.1133398895 1.8342591834 -0.0247105031 -0.2903067323 0.435311743
4.9252340794 0.0939999968 0.3619999886 0.1780000031 3.1941359043 -0.3727799952 7.626294136 0.4848265003 1.1130414927 1.8249309433 -0.0211648584 -0.2758434234 0.4438626871
4.9584231377 0.0780000016 0.2800000012 0.1400000006 2.7546482086 -0.3649320006 7.8009119034 0.4892755256 1.1124757357 1.813173697 -0.0187871335 -0.2642240064 0.4471466406
5.0072700977 0.0340000018 0.1000000015 -0.0460000001 2.4878160954 -0.3747419715 7.9716062546 0.4956088957 1.1111888034 1.7951059055 -0.0214453566 -0.2653729338 0.4442270418
5.0472390652 -0.2840000093 -0.1420000046 -0.0680000037 2.3073120117 -0.1961999983 7.895087719 0.500958875 1.1099407324 1.7775803096 -0.0319562056 -0.2715935101 0.4389290547
5.0872330666 -0.1599999964 -0.2080000043 -0.0299999993 2.2406041622 -0.2766419947 7.8048357964 0.5065619531 1.1084570477 1.7572626812 -0.0286093754 -0.2771954855 0.440857069
5.1272559166 0.1899999976 -0.0359999985 -0.0099999998 2.3092739582 -0.2570219934 7.5595860481 0.5122941973 1.1069342855 1.7336777071 -0.0202457652 -0.2712034689 0.4390054782
5.1663160324 0.2680000067 0.3540000021 -0.1059999987 2.067948103 0.2060099989 7.3378801346 0.517765811 1.1057716575 1.7065696347 -0.0129210492 -0.255160012 0.440067092
5.2072520256 -0.0780000016 0.4900000095 0.0960000008 2.1150360107 0.4375259876 7.5105361938 0.5229028218 1.105154559 1.6761073836 -0.0201762127 -0.2330041326 0.442887675
5.2462611198 0.0379999988 0.5659999847 0.0299999993 1.7265599966 0.0647459999 7.8342661858 0.5275006523 1.1043149272 1.6428855857 -0.0124935198 -0.2182158854 0.4425020683
5.2924449444 0.1840000004 0.0680000037 -0.2080000043 1.4244120121 0.1373400092 8.0206565857 0.531271207 1.1034044269 1.607107635 -0.0107427268 -0.2153032756 0.4338144793
5.3262491226 -0.3079999983 0.1920000017 -0.0540000014 1.8305460215 0.2118960023 8.4150180817 0.5347090372 1.1026347721 1.5694091127 -0.0198560606 -0.2058672514 0.4312000964
5.3663270473 0.3019999862 0.0680000037 0 1.3910579681 -0.0980999991 8.4719161987 0.5373951527 1.1014663244 1.5300262911 -0.0012982787 -0.2109509006 0.4333791842
5.4062509537 0.2619999945 -0.3519999981 -0.2660000026 1.3184639215 0.3708179891 8.2619819641 0.5390803265 1.1003847053 1.488517464 0.0037772997 -0.2182884696 0.42150283
5.4563851357 -0.0879999995 0.0860000029 -0.3160000145 1.9718101025 0.5944859982 8.5719776154 0.5408499939 1.1001097048 1.4345070199 0.0012001496 -0.2088621797 0.4106407265
5.4929680824 -0.0820000023 0.3019999862 0.0260000005 2.0797200203 0.4198680222 8.9604539871 0.5419489016 1.1001450979 1.3903862657 0.0011483523 -0.1945676138 0.4168460955
5.5362849236 0.2860000134 0.3899999857 0.1199999973 1.7383320332 0.0490499996 9.1232995987 0.5425077588 1.0997732042 1.3457978443 0.017444712 -0.1785876403 0.4155477755
5.5762851238 0.2980000079 0.4900000095 -0.3359999955 1.4185260534 0.2020860016 9.3901319504 0.5422773085 1.0991050247 1.3010107186 0.0269416637 -0.1626438961 0.4040862163
5.6119749546 0.1679999977 0.3219999969 -0.1720000058 1.2596039772 0.2884140015 9.7609500885 0.5411664971 1.0980973395 1.2565417869 0.0377720868 -0.1500903856 0.4012292518
5.6612260342 0.0579999983 0.3420000076 -0.1840000004 1.2439080477 0.4610699713 9.9767694473 0.53948978 1.096937662 1.2125650437 0.0322775023 -0.1314858685 0.3895648233
5.6930859089 0.1360000074 0.4600000083 -0.3079999983 1.434221983 0.296261996 10.2808799744 0.5376346577 1.0955564075 1.1696362355 0.0411883754 -0.1074044879 0.3810923594
5.7372479439 0.202000007 1.0800000429 -0.1340000033 1.1909339428 0.4022099972 10.555560112 0.5354407588 1.0938796741 1.1282844406 0.0474518587 -0.063606045 0.3748659981
5.7772679329 0.2220000029 0.8100000024 -0.3059999943 0.4669560194 0.4041720033 11.1206159592 0.5325259106 1.0916334437 1.0892489648 0.0580737533 -0.0396587216 0.3591681119
5.8162910938 0.202000007 0.3580000103 -0.4620000124 0.2942999899 0.4394879937 11.7170639038 0.5292315939 1.0888388726 1.0534948672 0.0655334582 -0.0188650021 0.3398240942
5.856566906 0.0939999968 0.6420000196 -0.4979999959 0.4610699713 0.7200539708 12.0427560806 0.5261116779 1.0859075699 1.0215371571 0.0622637547 0.0108663714 0.3232928783
5.8963139057 -0.2280000001 1.2220000029 -0.1340000033 0.6101819873 0.7337880135 12.9099597931 0.5237636027 1.0829283914 0.994607424 0.0537672652 0.0642407415 0.3206213402
5.9372580051 0.2360000014 0.9840000272 -0.1159999967 -0.3649320006 0.3767040074 13.8262138367 0.5218691279 1.0791991356 0.9745206968 0.0601326736 0.0956152051 0.3118310579
5.9752299786 -0.0960000008 0.4180000126 -0.3880000114 -1.3733999729 0.7082819939 14.3343715668 0.519689732 1.0749308532 0.9620523115 0.0543895014 0.1074280384 0.2973318113
6.0261309147 -0.0560000017 -0.1220000014 -0.2579999864 -1.4813098907 0.7749900222 14.2617778778 0.5169469712 1.0694265802 0.9566373744 0.0463032315 0.1045250142 0.2842611743
6.0662410259 -0.2199999988 0.1920000017 -0.1780000031 -0.9927719831 0.9947340488 13.7967834473 0.5155571078 1.0655224726 0.9595442573 0.0444245224 0.1227722024 0.2842299864
